Comment,Sentiment
"Next bang undang iqbal ramadhan, al Gazali, vidi aldiano..",Netral
Ternyata beg* nya lebih lebih ya mereka wkwkwkwkw,Netral
Undang tiara andini ka,Netral
mas hansol keren banget anjir 😭😭😭,Netral
Basicnya aja sudah menguap 😭,Netral
"Part selanjutnya, 
Jessica Jane
Jess no limit 
Chef Arnold
Dll",Netral
Fadil i can relate🙂🙂🙂,Netral
12:10 bang bintang mood banget WKWKWKWKWK 😭,Netral
GG dapit ga pake oret oret nemu jawabannya wkwk,Netral
Mas Hansol hebatttt 😀,Netral
Mas hansol jenius matematika in a nutshell,Netral
"Seru gw jawab bener pas tebak""an berasa wah bngt suerrr 🤣🤣",Netral
Ngakak seruuuuu bgt,Netral
Fadil bagian terngakak aseli 🤣,Netral
5:13 Tipikal tukang tembak jawaban berarti tuh behahaha,Netral
Ngakak tdrus setiap fadiljaidi yang jawab,Netral
"ajak bang armuh, bang jer.",Netral
Aku jdi ikutan nyari dong 😁 mengulang kembali. S7 sama konteng gini 👍 mengasah ingatan,Netral
hansol kalo test cpns keluar duluan tapi nilai bagus,Netral
fadil mewakili aku banget sih,Netral
Maksudnya 10-² dibalik itu gmn bang jer,Netral
"Ngeliat konten ini tuh seruuu, bukan karna w suka matematikanya, tapi karna ngeliat bintang tamu kebingungan tuh seru 🤣",Netral
Iya bener banget,Netral
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
"Itu maksudnya hasilnya yang dibalik, kan 10 pangkat 2 itu 100, nah 100 itu bs juga ditulis 100/1, trus kata kak Jer dibalik berarti hasilnya 1/100",Netral
"Sifat pangkat: a^-n = 1/a^n(di jadikan se per lalu pangkatnya jadi positif). Maka 10^-2 = 1/10^2 = 1/100 disederhanakan menjadi 0,01",Netral
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
Next fiki naki,Netral
Tambahin keanu kak sama marcel dan rigel next challenge,Netral
wow akhirnya gue dapet rumus cepat peluang,Netral
Menurut feng shui ... kak fadil ampiunnnn,Netral
Matematika tuh seru kl paham + inget rumusnya 🥲,Netral
bang fadhil bukannya challenge malah les lu 😭,Netral
Fadil membuat hari ku happy,Netral
"Kurang lama waktunya ini mahhh
Kalau ada lagi, pleas aja Fadil lagi",Netral
Seruuuuu jer bikin lagi wkwkwkwk,Netral
Wkwkwkwwk fadhil lucu bangattt,Netral
Bang emon sama bang Fadil mood banget,Netral
Mas hansol maantaaappp sekaleee... Cuepet dan bener jawabe.. Joss gandos,Netral
Bg Fadil malah ngelawak🤣🤣🤣🤣,Netral
Woowww,Netral
Fadil adalah aku pas pelajaran MTK 😭😭,Netral
"Next, ajak Tsana dong bang.",Netral
Bintang sama fadil mood banget ya Allah 🤣,Netral
"Pinter yang bikin videonya, orang di dalamnya ada yang serius ada yang gokil, seru banget.. Pinter pilih orang yang di ajak kak. Serasa 1 kelas kan pasti beda beda hhh ada yg serius, pinter, gokil 😁",Netral
"Mantabs bang, bisa ilmu yg lain selain math",Netral
Ini baru konten mendidik. Ga asal bikin konten. Lanjutkan bro aku salah satu subcriber barumu. Maju membuat konten yg mendidik anak bangsa. Salam hormat,Netral
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
"Mas hansol another jerome di content yang berbeda ga si, keren banget mas hansol❗️❗️",Netral
wah masih di trending dong,Netral
"beneran abis liat ini aku langsung buka buku PLSHSKSIHSKS VIDEO INI SANGAT MEMOTIVASI SY UNTUK BELAJAR, MAKASIH BANYAK BANG JEROME",Netral
mas hansol terbaik di kelasnya wkwkw,Netral
Ngakak banegt liat Fadil si 🤣 🤣si emon juga 🤣,Netral
Seketika aku lumayan ngerti 🤓,Netral
Fadil adalah gue :),Netral
"Yiimpin gue bs jawab smua tnp pensil kertas, ga nyampe semenit 
Tp kaya an mereka drpd gua 😅😂",Netral
"""2""
""....... harusnya dalam bentuk pecahan bang jawaban nya""
""😃😃😃😃😃😃""",Netral
FADIL SM BANG BINTANG MOOD BGT DHSHSHAGSGS,Netral
Ngakak poll he😭😩,Netral
Bikin part 2 nya dong versi pelajaran sd,Netral
Yang nonton tegang jg.... berasa lg ujian sekolah,Netral
dilll mending udah dil lu endorse ajaa dil,Netral
Pengen vincent desta pasti seru,Netral
"Banyak dari kita sejak kecil tidak terlalu suka pelajaran matematika, padahal sebenarnya bukankah setiap hari bahkan setiap saat dalam kehidupan kita bertemu dengan matematika? Pengen kembali ke zaman SD oh tapi tidak bisa",Netral
Seru bat bang gua merasa pinter bisa jawab semua 😭😂,Netral
Capeee bgt sm kelakuan fadil😭,Netral
Seru bangett,Netral
"Fadiiiilll lo kemaneee diiil pas pelajaran MTk, jangan bilang cabut ke kantin yeee diil",Netral
Liat fadil kyk ngajarin anak sd haha,Netral
fadil jd bintang tamu tetep aja,Netral
Bang bintang emon darimana teorinya 10 pangkat -2 sama dengan -10×-10 🤣,Netral
COBA TESNYA SEKALIGUS GITU UNTUK SEMUA PESERTANYA BIAR RAME WKWKWKWK,Netral
Ngakak banget deh nonton nya wkwk bintang emon ama fadil jaidi mood bgt dah capek😂,Netral
Aku ngeliat fadil kok ngakak terus yak 😂,Netral
Mas hansol pinter banget😌,Netral
Fix nilai mat gw jaman dulu kebakaran jenggot gada satupun yg bagus,Netral
yaampun jd inget lagi KaBagTaKur 😂😂,Netral
Bang fadil adalah aku ketika di test matematika 😂,Netral
FADIL gueeee bangetttttt dah wkwkwkwkwkwkwk,Netral
Bang fadil adalah aku ketika di test matematika 😂,Netral
Fadil jaidi adalah gue ketika sekolah🤣,Netral
"Ngakak dan seru.. jadi ikut belajar juga akhirnya..
Lanjutkan jeromeeee... buat konten berikutnya.
Disini saya tdk melihat pinter atau tidak nya seseorg. Tp lbh ke menghibur gak nya ini konten.
Krn kepintaran seseorg ga bs diukur dari matematika saja.",Netral
Asik bangettt,Netral
Bengek liat bg Fadil😭,Netral
"Fadil ky gue juga nih, anjlok kl soal matematika😭 sakit perut ngeliat fadil untung jerome sabar ngadepinnya😭🤣",Netral
Bintang emon sih kocak banget..paling ancurr hahahah,Netral
kak icis dong ajkin mtk sm bang ryan jg,Netral
Mas Hansol mantap jiwa!!,Netral
Jadi ketahuan.. Yg mana yg sering kerjain orang tua.. Jdi otaknya gmn 😅😅😅,Netral
Halo bolo bolo.... sudah terhansol hansol belom?,Netral
Setiap fadil yg jwb knpa gw ngakakk ??? 🤣🤣🤣,Netral
"Suru bang ,lagiii lagiiii",Netral
"Bang fadil yaAllaah:""",Netral
Seru banget wkwkwkwkwk,Netral
"Bikin lagi ka suka jd ikut belajar mtk lagi heheh,  besok bintang tamunya fadil,  keanu,  dara arafah,",Netral
Mood banget nonton ini,Netral
Kocak lu dil..,Netral
"Ko ken ,hansol matematika masih nempel yaa 🤣🤣 fadil udah terbang kemana mana wkwkwk , , jerome berasa prigama buat fadil 😂",Netral
"Ada yang bisa kasi info ga
Ini org2 yg ada di video ini siapa yak..?🤔🤔🤔",Netral
"Waw 👇

https://youtu.be/GB7_qF3zh5g",Netral
Fadil adalah aku yang sekolah tapi pas d tanya ga tau wkwk,Netral
Kasih matematika dasar aja plis wkwkwk,Netral
NONTON INI GEGARA FADIIIIL HAHAHAHAHAA,Netral
Sebenarnya wallahualam sih 🤣🤣🤣🤣,Netral
"Seruuuu, refresh materi sekolah 😁",Netral
fadil pintar bgt masyaAallaahhhhh,Netral
"Bintang tamu nya komedian dong. André, Sule, Desta, Nunung.",Netral
Mas hansol pinter amat.😁,Netral
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
"Test fisika, kimia dong",Netral
Hmmm collab ama muslim...,Netral
Yg Fadil SM yg pke topi tu gemes bgt.pake whiteboard segala😁,Netral
andai guru MTK saat itu bisa dijawab dgn WALLAHUALAM 😂,Netral
Fadil adalah aku🥲,Netral
David si muka flat 😆😆,Netral
Fadiil hahahaa,Netral
Ya ampun tambah ngefans sm mas hansolll pinter puolllll,Netral
"yang gini wajib trending
next kompetisi onlen kak",Netral
Halo gays David di sini. Dan ini adalah 4²x19+2:9-5 😅🤣🤣🤣,Netral
Colab sama vindest w tunggu,Netral
Seru kak jerom bikin Vidio ini lagi part nya,Netral
Gua mampir gegara ada bang dapit🗿,Netral
fadil ngakak haha,Netral
Plis bkin lagi video soal matematikanyaaaa aaaakkkk jd ikutan mikir keras grgr nntn ini 🤣🤣,Netral
kak yislam malu melihat adekmya😭😭😭🤣🤣🤣🤣,Netral
kalkulus bro,Netral
hahaha,Netral
I see David i click 🗿,Netral
"Yg soal luas lingkaran itu pelajaran kelas lima, rumus nya v x r pangkat 2, v nya bisa 22/7 atau 3,14, tergantung jari-jari nya berapa, kalo jari jari nya bisa di bagi tujuh pake 22/7, kalo jari jari nya gak bisa di bagi tujuh pake yang 3,14",Netral
"Sebener nya aku tuh benci banget sama matematika pas lagi belajar online, tp setelah PTMT di sekolah aku jadi kaya jatuh cinta gitu sama matematika",Netral
Ngakak njir,Netral
"NGAKAK BGT INIIIIII😂😂😂😂

SEMANGAT BIKIN KONTEN BEGINI LAGI YAAA BANG JEROME !!! DITUNGGU BARENG BANG VINCENT, BANG DESTA, KA ENZY OKKKK",Netral
Bang buat kayak gitu lagi tapi sama subscriber dong,Netral
fadil malah jadj les privat,Netral
"Aku stelah menonton video ini berasa satu genk sama ka fadil n bang bintang🤣🤣🤣 sama² kacau kalo MTK wkwkwkk btw, sukses terus bang jerome😁 sangat menghibur dan menambah wawasan kontennya💐👏🏻",Netral
Ajak bang qorygore dong jerr,Netral
Jerome cape ya ngajarin fadil wkwkwkwk,Netral
"coba bahas topik geografi nih kak seru juga tuh...
bintang tamunya tetap bintang emon yg lain terserah 🤣",Netral
Bang fadil bikin ngakak muluu🤣🤣,Netral
Coba ej gaming aja bang di jago mtk,Netral
Hansol pinter bgt gils,Netral
"bang bintang aselik, ngehibur bgt tapi kecepatan ngitungnya pas, ditambah smua cast gini jd fun bgt liatnya🤣",Netral
Next zoomannya barengan dong bangg biar bisa liat reaksi satu sm lain😆,Netral
FADIL ADALAH SAYAAAA WKWKWKWKWK,Netral
Ngakak gua serius ini nomer togel,Netral
"Bareng komedian kyk sule, andre,, bakal makin seru tuh",Netral
"Aku mirip Kak Fadil sih, dari SD - SMK nilai matematika paling jelek wkwkkw",Netral
"Kuasai satu ilmu yang kau sukai,Namun jangan menutup diri untuk ilmu lainnya",Netral
Ngakak bgt🤣🤣🤣,Netral
Banyak²in dah konten kek gini sumpah otak jd fresh,Netral
Kurang panjang videonya,Netral
"16:04 ""Kalo udah keluar huruf itu udah mulai nyebelin tuh"" setuju banget sama bang David XD Tapi keknya matematika bakal jadi pelajaran yang lebih seru kalo guru/pengajarnya modelan bang jerome gini hihi, gampang dipahami soalnyaaa ><",Netral
"Sebentar eh gamungkin sebentar si hahahaha seru bangett ngakak liat bang Fadil sama bang bintang, mas hansol kenapa pinter bangett👍🏻",Netral
Coba dong bang jer soal test cpns kan ada jg mtknya yuk bisa yuk,Netral
Sehat Dan Sukses Selalu Buat Kalian Semuaa Kakk 😍,Netral
Banyakin konten begini bang🙏🤣,Netral
"Like yg pengen bintang tamunya: jesica jane ,raditya dika,vincent dan desta.",Netral
"Mencongak Online, tanpa joki tentunya 😬",Netral
"Disini gua tau, trnyt kemampuan matematika gua mirip Ko Ken wkwkwkwk",Netral
Mas Hansol muanteeep rek👍,Netral
seru bgt matematika kalo salah semua :),Netral
"Hansol cerdas tur cekatan, logikane jalan",Netral
"Yg lihat bilang seruuu... sambil ketawa ngakak....
Yg jadi peserta..... otak nya mulai berasap broo 🤣🤣",Netral
"Video jerome yang pertama kali aku tonton, 
Kalo gini seru banget",Netral
"Gue dengan bangga nya setelah dngr soal 10 pangkat -2  gue spontan jawab 0,01. Dan lucu nya gue ngetawain bang Fadil. Maap😂😂",Netral
Fadil sama bintang mood banget hahah,Netral
Part2 gas,Netral
Anjiir gw lebih pinter dr mereka sebenernya tp kenapa gak se kaya mereka hahaa,Netral
Akhirnya gw gk minder2 amatlah 😂,Netral
Wuakakakakak,Netral
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
Setelah nonton 3x pas bagian kak fadil ngakak mulu INI MAH FIX HARUS COLLAB LAGI AMA KAK FADIL SIH BANG JER😂,Netral
Yang ditanya Bang David yang tegang Jerome 😂,Netral
Seru banget 🤩 😂👍👍 Semua pesertanya juga seru. Keren semua 😍,Netral
Fadil bener2 malah ngelawak mulu dh jawaban nyah salah semua wkwkwkwkk,Netral
"Ngakak dahh ajak isyana, vidi, nino, reza candika pecah sihh",Netral
Udah tau kan mana yang paling....... 😅🤣,Netral
Fiki Naki bang,Netral
Lanjut part 2 seru banget,Netral
Njir ngakak gw ngeliat bang david  wkwkwk 🤣,Netral
"NAH KONTEN MENCERDASKAN ANAK ANAK BANGSA 👍👍👍👍👍 SALUTE BUAT JEROME , LANJUTKAN KONTEN YANG SEPERTI INI 💪💪💪💪",Netral
ADAIN LAGI SAMA FADIL,Netral
Seruu,Netral
Si Fadil mood banget etdah 😂,Netral
🤣🤣🤣 setengah ngakaka setengah sakit pala nontonnya 🤣🤣🤣🤣,Netral
gue nntn ini jam 1 malem gakuatt nahan ngakak bgt,Positif
Bikin konten lagi bang,Positif
"Aku dl ngerjain matematika ga di coretan pasti di omelin bokap 😂,,",Netral
NGAKAK BGT 😂,Positif
Hansol encer,Positif
Pliss Fadil adalah gw ketika ditanya soal MTK😂😂😭,Positif
"Jerome tadi di pukul orang😭
👇
https://youtu.be/B2aVrGTKK2E",Netral
"Terusin konten kek gni, jd belajar lg nontonnya seru....",Positif
Undang bang Dedy Corbuzier,Netral
Matematika menyenangkan itu di saat kita berhasil menemukan jawaban pada soal tanpa bantuan siapapun dan soalnya yang gampang wkwkwk,Positif
"Si Fadil lucu , bikin ngakak 🤣",Positif
"Sumpah sih ini seru banget, ngakak mulu nonton nya 🤣",Positif
Mas hansol pinter puoll wkwk,Positif
Mas hansollllll pinter bangeeet 🔥,Positif
"coba ada aku 1 orang siswa trus 42 orng yg kyk Jerome skrg  smua pasti deh ujian gak pernah galau 😭😭Soalnya yg jago metik d skolah pada pelit,,buku pake ditutup",Positif
Halo guys David Disini dan ini adalah...,Netral
yuk trending satu yuk,Positif
Gua banget sistem barter 🤣,Positif
Seru banget berasa ikut ngetes 🤭😁😁,Positif
Bangke liat fadil jd ketawa sendiri karena sama sama gatau 😂,Positif
Hansol nilai rapot nya matematika rata-rata 9 wkwkwk,Positif
Fadil 😂😂😂,Netral
"Ya Allah fadil.... ""Seru buat kamu"" Wahahaha.........",Positif
Ngakak sumpah,Positif
Sarkem ga tuhh ..,Netral
Kalau gak ada Fadil pasti gak seru fix wkwkk,Positif
Seru banget wkwkwk,Positif
"Bu Maryati dan Pak Agung dipanggil sama si Bintang tuh,,, 🤣🤣🤣 □",Netral
Fadil : peluang apa? Peluang idup? Awkwk,Positif
Fadil adalah gw wkwkwwk,Positif
Fadil jaidi dan bintang emon bikin seru bgt😀😀 jadi trjabarkan jawab soal2nya.. yg nonton pun jadi tau🤭🤭,Positif
Seandainya waktu sekolah yg ngajar matematika seasik ini… pinter matematika sekelas😅,Positif
siapa yg ikutan ngitung cung!,Netral
Malem2 bikin otak muter wkwkwk,Netral
NGAKAK BGT WKWKWKWKWKWKWKWKWKW BINTANG SM FADIL udh mood bgt 😭😭👍🏼,Positif
"Aku adalah fadil njir,, ngakak banget gua lupa semua pdhl lulus 2 thn yg lalu",Positif
Fadil jaidi jatohnya bukan main tp les matematika sm jerome😭😭😂😂😂😂,Positif
Malu gua jadi pasukan goib bang fadil ternyata gak sekolah wkwkwk canda bang,Positif
"astaga aku ga inget sama sekali semua semua rumus rumus matematika ini :"")))) cuma bisa yg pola doang 😂",Netral
Ancur masker gua denger jwbn fadil😣,Positif
1+1x0= 2 gua jawab nya kaowkaowkaowkaowkao,Netral
"Tapi harus di akui, matematika dasar itu buat bingung 😭🤣ngakak sih, lanjut kak Jerome",Positif
Wah... Di bagian koin sama pola aku agak goyah😅😅 mohon maaf kepada bu ika dan bu wati anak mu kurang matematika nya😆,Positif
colab sama fikinaki bang,Netral
"Alhamdulillah semua yang ditanya Jerome bener semua, masih inget ternyata 😂",Positif
Mas hansol lagii dongg,Positif
"Knp fadil malah bukan kayak di test tp diajarin jd jerome guru privat, fadil muridnya😂",Positif
Ngakak😁😁😂,Positif
bner kwkw,Positif
Ngakak parah 🤣,Positif
Kayanya seru next tantangin para artis2 lagi 😁,Netral
Ngakak deh ketawa mulu😆😅,Netral
"Mungkin next topik masih dengan matematika bang, undangan : om fitra eri, om mobi, om deddy corbuzier, sisa terserah deh...😊 

Sungguh konten ini sangat kocak dan menghibur.😆😆",Netral
Collabs ambe nex carlos laah jerrrr,Netral
Mas hansol sklh sd nya dmn tolong,Netral
WKWKWKWKWKKW BG EMON PAS POLA GAKUATTTTTTT,Netral
Yang tampa bantuan cuman padil anjirrr😂,Netral
FADIL KASIAN GUE SM LO YAMPUNNN GUE YG PGN NANGISSS WKWKWK,Netral
BAHAHAHAHAHAH BGG FADILLLL,Netral
3:30 momen paling epic,Netral
"Seru ngakak banget, next harus ada arafah arianti ya bang jer",Netral
"Ini tuh jadi konten komedi gitu, next undang yg lucu lucu lagi, kalau bisa dan terlalu serius semua gak seru,
Terus serunya jadi bisa paham loh sedikit sedikit karena lucu, ngakak bang fadil sama bintang emon,",Netral
astaga ka fadil suka madol ni pas pelajaran matematika pasti,Netral
Konten bagus nih bang Jerome… lagiiii…!!!,Netral
Fadil yaampun mood banget mao nangis,Netral
Sumpah ko jerome sabar bgt sama si fadilll 🤣😂😂😂... kesell tp kocak 😆😄.,Netral
"seru banget, next bahas Sejarah indonesia dan dunia kak^^",Netral
ngeliat fadil di konten ini kek ngeliat diri sendiri klo lg ngerjain mtk☺✌,Netral
Bintang ngakak bat asli wkwk😭😭😭😭,Netral
"Bang fadil moon maaf , mengapa di antara semua nya dirimu sendiri yg paling pasrah untuk menjawab 🤣🤣🤣",Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
para om om semua dongg kasihan ntar😭,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
 @dandif1741  manakutauakukanikannnn,Netral
 @dandif1741  harus banget bawa2 jerome?,Netral
 @dandif1741  opo sih Kon iku,Netral
Se7,Netral
Oi,Netral
colek @Sepulang Sekolah,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
ya Allah aowkwkw,Netral
Bener bgt soal matematika mh saya ngelag😭,Netral
Bang fadil astaga 🤣🤣🤣🤣🤣,Netral
fadil jaidi kenapaaaa ngakakkk sih yaallahhhhhhh,Netral
Lanjut part 2 plisss seru banget. Selain mood banget bisa nambah wawasan jg 😄,Netral
'ini yang bikin soal siapa?' pertanyaan yang selalu terlintas diotakku ketika ulangan/ujian sedang berlangsung,Netral
"thanks jerome, pemontonnya ikut mikir jugaa",Netral
Habis operasi SC nonton beginian.. Haaaduuuuh....Sakiiiitt jahitanku 😆😆🤣,Netral
Bang fadil mewakilkan kita semua jawabanya😂,Netral
Betul semua dong guee scara matematika makanan guee ❤️,Netral
fadil adalah aku yg asal jawab karena pasrah saking ga ngertinya ☺️,Netral
Nyesel ga menikmati belajar pas sekolah HAHAHAH,Netral
Ya allah... gw adl fadil  wkwkwk,Netral
please ka jerom harus undang ka keanu ka vincent ka desta,Netral
tretan muslim donggg,Netral
Bang fadil pleaseeeee ngakak bgt,Netral
MAS HANSOL AKU PADAMU,Netral
Kasian bet bang fadil sangat tertekan 😂,Netral
Fadil mood bngt gakuat😭😭😭🤣🤣,Netral
Ngakak gw....,Netral
"Sy penasaran kalo konten creator seperti om deddy corbuzier, om demian, dll",Netral
"Part 2 bintang emon, fadil, keanu 🤣",Netral
gue nonton ini lebih pinter dari bintang sama fadil wkwk,Netral
Coba bikin konten ajak youtuber adu paling banyak bahasa broo,Netral
Keanu,Netral
Nomor togel wkwkwk 😆,Netral
Bang..lu ngasih soal bs ngerjain juga ga? Gmn klo battle? Hahahhaa,Netral
Lanjut bang ajakin cinta laura,Netral
"Couple TikTok gitu dong Jerr, kayak Ibnu-Lita 😂 terus coba jg nanti yang kakak-adek, bisa lg tuh sm keluarganya Fadil, biar ada ka Yislam sm pak Muh 😂",Netral
Bintang emon 😍😍😍,Netral
"Fadil Lucu Banget Yaa Alloh ..
🤣🤣🤣",Netral
Lanjutkan jer 😁,Netral
Yok selanjutnya sejarah pasti gak kalah seru,Netral
"COBAKKKK YG BEGINI ADA DI TV pinter gua keknyaaa, Tiap hariii gua nyetel tipiii ga mantengin henpon muluuuu 😂",Netral
Salfok sma yg pake kacamata siapa ? Wkwk monmaap tinggal di goa kga tau🙂,Netral
"Mas hansol & koh david pinter banget jawabnya cepet pwolll
Ko ken & ci grat berusaha banget nyari jawaban 
A' alshad jugaaa
Bg bintang sama fadil yaudah deh ya :))))",Netral
Sumpah jadi pen ngikut konten ini.. dan belajar matematika 😍😍😍😍 #nihongomantappu,Netral
SERU BGTTTT,Netral
Undang kak enzi dong atau arafah pasti seruuu suasananya,Netral
ADUH GUA TIAP KETAWA GUA PAUSE DULU,Netral
Fadil bener bener kek anak lagi bimbel wkwkwkwkw,Netral
Di sini membuktikan oeang bodoh belum tentu tidak bisa sukses,Netral
Next part kak,Netral
3 DARIMANE SI FADILLLL,Netral
Kenapa kebanyakan guru matematika galak ya,Netral
Ajak bang raditya dong jerrrr,Netral
Ga pernah belajar pangkat minus rasanyaaa,Netral
Qorygore....!,Netral
"Saran sih, seharusnya ada skornya jadi ketauan siapa yg menang siapa yg kalah wkwk",Netral
Part 2,Netral
Langsung kelihatan yah siapa yang paling pintar haha,Netral
Wkwkwkwkw fadil mood banget samaa bang emon padahal jerome ngasih masih dasar dasarnyaa wkwkkwkwkwwk mood banget paraah sukakkk😍😍😍😂😂😂,Netral
Parah sih mas Hansol udah lulus SMA lama masih inget sedangkan w baru lulus SMA 3 tahun lalu tabel perkalian aja udah lupa🙂,Netral
Jadi belajar lagi gegara fadil n bintang..hahaha jerome jadi menjelaskan caranya wkwkwk,Netral
Cuba guru matematika pas SMA kayak jerom pasti gw expert pas SMA 🤣,Netral
Ini adalah nomor togel gue ngakak anjir si fadil bener2 wkwk,Netral
"WOI SUKA BGT SAMA CARA JELASINNYA BANG JER, JUJUR PAS SD DULU BINGUNG CARA NGITUNG PELUANG, DAN INI BANG JER NGEJELASIN DAN LANGSUNG MASUK KE OTAK GITU LO, 

MAMAAAA MAU GURU LES KAYA JEROME T_T",Netral
MAS HANSOL PINTER BANGETTT YAAMPUNN,Netral
"Indonesia bangga punya kamu jerome .... Makasih udah biat konten yg mendidik,,, buat anak kecil yg nonton juga masuk orang dewasa juga bisa.... Biar ngasah otak lagi 😁",Netral
"Klo David gw yakin jago sih, soalnya dia pernah bilang di kontennya: ""anak yg otaknya isinya angka, kok jadinya youtuber"". Said to himself",Netral
aduh terjerome jerome nih manis banget dia🤣,Netral
"Pola pikir nya dulu belum luas ka, bukan masalah sekolah nya atau guru nya",Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
" @dandif1741  lu stop atau gua hack akun lu semua?gua member anonymous Kalsel,jangan sampai lu nyesel",Netral
 @sahidrafi8053  Hilih bicit,Netral
 @sahidrafi8053  member anonymous macam apa yg yutub aja make nama sendiri,Netral
 @sahidrafi8053  wow ada hekel guys,Netral
"Bang jer, bahas paradoks zenoo dong wkwk",Netral
Bang fadilll menghiburrr bangettty,Netral
"Mas hansol tmpil divido sbntr² doang,kecptn jawb dan ndilalah bener muluuu 😀🤭 antra bangga dan sedih 🤣🤣🤣 sedih krena cm liat bntr² doang wkwkwkkw",Netral
Disini bang jer berasa jdi gru les privatnya fadil 🤣🤣,Netral
Kamu lho ngegemesin Fadil Fadil kayak Pak Muh 🤭,Netral
Selama video ini ku hanya bisa tertawa lebar😁,Netral
Dari video ini mengajarkan untuk sukses tidak begitu perlu pinter matematika.,Netral
Seruuuu.. berasa ikut main games,Netral
Nilai ijazah hansol mencerminkan bgt,Netral
"Buat konten kayak gini lagi donk  kak, dengan artis2 indo yg lainnya",Netral
Part 2 bang,Netral
Dil dil,Netral
"Coba dl matematika belajar nya kek gini, auto pinter anjerr wkwk",Netral
"Gw cuma bener 32--8 dan 1+1x0
Alasanya gw cerdas pertama gw lihat angka berurutan yg melompati 1 angka jadi cepat sadar.
Yg kedua karna itu adalah joke atau pertanyaan jebakan yg sering gw baca di facebook ..
.
Anyinng cerdas gw cuma kebetulan.

Jadi kesimpulanya adalah ,seringlah mendengar dan membaca sebab secara otomatis otak akan merekam dengan sendirinya dan akan menuntun kita menjadi orang yang banyak ilmu ....itu",Netral
"Hansol kalem bgt, kharismatikk",Netral
"Ya 
Emang ngga perlu pake oret oretan",Netral
Mas hansol sekolah dimana sih gilak pinter bgt,Netral
Kasian amat pas sekolah lu @fadil jaidi ngapain aja 🤣🤣🤣,Netral
fadil napa bikin w ngakak terus sih 🤣🤣🤣🤣🤣🤣🤣🤣,Netral
"Mau part 2 nya donk asli nih ngakak, baru liat barusan 😄😄😄",Netral
BIKIN LAGIII,Netral
Yang laen ngerjain sendiri . W liat Fadil udeh kaya guru ama murid di les privat. Jerome  as Guru. Fadil as murid yang banyak bolosnye wkwkkw,Netral
Mantab otak jadi ikut refresh,Netral
Langsung trending donk,Netral
"kak maudy, kak nadhira, mbak najwa, angga yunanda, jefri nichol, iqbal ramadhan gilaaa",Netral
Fadil lu ngaco banget sih wkwkwk,Netral
Nonton nya udh ampe berkali kali sih,Netral
ekspresi fadil bikin ngakak 😂😂😂,Netral
"Ajak arap, uus, om deddy seru deh keknyAa wkwm",Netral
Soal pertama. . . Soal anak gue kelas   6SD,Netral
Mas hansol keren sih,Netral
Bintang emon ngakak. Biar ga terlihat bodoh di kontennya jerome,Netral
Fadil mood bngtt ini wkwk,Netral
"Ajakin maudy ayunda, cinta laura, agnezmo, najwa shihab, dan tasya kamila. Dua babak, matematika dan sejarah.",Netral
Fadil lucu bgttt 🤣🤣🤣,Netral
Seru abissss ngakakkk,Netral
Fadil mewakili aku banget🤣🤣,Netral
Ngakak itu yg ngk tau kwkwkwkw. Sumpah serrruuuu kalau pada salah,Netral
"Langsung teringat murid2 Saiya😂😂😂😂
Ngakak bgt gue jer",Netral
"Keren, jadi belajar mtk lagi",Netral
Fadil mood banget sih gilakk 😂😂😂😭,Netral
Seru asli ikut mikir,Netral
Nonton ini jadi ikut belajar lagi😂,Netral
Sering gini dong,Netral
Respect Mas hansol 🙋‍♂️🙋‍♂️,Netral
Jadi ikutan flashback matematika lanjut bikin konten gini bang seruu 😍,Netral
Ikutan donk ..,Netral
Aaa seruu jd ikutan ngitung jg ... Bantu bgt inget2 pelajaran dlu ... Lanjutkan!!,Netral
"Kenapa ngga dari tahun 2017 pas sma dah ada jerome,pasti matematikaku jago :)",Netral
Next sejarah aj bang jerome pasti lebih banyak lagi,Netral
"Seru!! Dibilang soal nya basic, tapi cuma soal terakhir aja gw bisa ;(",Netral
next boy wiliam .ria ricis ..dan ata,Netral
"Anjritt mana baru 3hari Cs, nonton ini jahitan gw terguncang guncang wkwkw",Netral
Gue kayak fadil dong. Kayaknya SD nyogok 😂😂,Netral
"gda dedi corbuzier..?.,besok lgi ajak",Netral
Keren,Netral
Lagi lagi lagiiiiiii lagiiiiii,Netral
"Best deh.. 
Mantep ka, bikin ky gni lg yah ka, part 2 dan selanjutnya, kocak dan bisa ikut belajar juga soalnya..",Netral
